claimsPerMember,totalClaims,claimDensity,expansionNeed,members,settlements,housingShortage,farmShortage,paddockShortage,mineShortage,shrineNeed,avgProsperity,avgSpirituality,avgArmament,dominance,enemyPressure,localFood,localWood,localStone,localIron,localAnimals,agentProsperity,agentLoad,hasHome
0.3421053,0.1444444,1,0.4639175,0.1583333,0.08333333,0.4736842,1,1,1,0.2825379,0.5350782,0.5165727,0,0.4884336,0.169,1,1,1,1,1,0.4858712,0.02675556,0,4
0.3421053,0.1444444,1,0.4639175,0.1583333,0.08333333,0.4736842,1,1,1,0.2825379,0.5350782,0.5165727,0,0.4884336,0.169,1,1,1,1,1,0.4784114,0,0,4
0.3421053,0.1444444,1,0.4639175,0.1583333,0.08333333,0.4736842,1,1,1,0.2825379,0.5350782,0.5165727,0,0.4884336,0.169,1,1,1,1,1,0.4676392,0,0,4
1,0.2,1,0,0.06666667,0.08333333,0.5,1,1,1,0.5772552,0.3648117,0.3043763,0,0.5101913,0.00227,1,1,0.7222222,0.08333333,1,0.3260061,0,0,2
0.3421053,0.1444444,1,0.4639175,0.1583333,0.08333333,0.4736842,1,1,1,0.2825379,0.5350782,0.5165727,0,0.4884336,0.169,1,1,1,1,1,0.4646738,0,0,4
0.3421053,0.1444444,1,0.4639175,0.1583333,0.08333333,0.4736842,1,1,1,0.2825379,0.5350782,0.5165727,0,0.4884336,0.169,1,1,1,1,1,0.4807813,0,0,4
0.3421053,0.1444444,1,0.4639175,0.1583333,0.08333333,0.4736842,1,1,1,0.2825379,0.5350782,0.5165727,0,0.4884336,0.169,1,1,0.9777778,1,1,0.4548961,0,0,4
0.3421053,0.1444444,1,0.4639175,0.1583333,0.08333333,0.4736842,1,1,1,0.2825379,0.5350782,0.5165727,0,0.4884336,0.169,1,1,1,1,1,0.4744258,0,0,4
0.3421053,0.1444444,1,0.4639175,0.1583333,0.08333333,0.4736842,1,1,1,0.2980934,0.5481913,0.5053727,0,0.490937,0.169,1,1,1,1,1,0.6206582,0,1,4
0.3421053,0.1444444,1,0.4639175,0.1583333,0.08333333,0.4736842,1,1,1,0.2980934,0.5481913,0.5053727,0,0.490937,0.169,1,1,0.9333333,0.8333333,1,0.6673248,0.03333333,1,4
0.3421053,0.1444444,1,0.4639175,0.1583333,0.08333333,0.4736842,1,1,1,0.2980934,0.5481913,0.5053727,0,0.490937,0.169,1,1,0.7888889,1,1,0.679825,0.04497778,1,4
1,0.2,1,0,0.06666667,0.08333333,0.5,1,1,1,0.5946617,0.4874002,0.2918436,0,0.5335946,0.00227,1,1,1,0.08333333,1,0.6356764,0.02275556,1,2
1,0.2,1,0,0.06666667,0.08333333,0.5,1,1,1,0.5946617,0.4874002,0.2918436,0,0.5335946,0.00227,1,1,0.7222222,0.08333333,1,0.5884205,0,1,2
0.3421053,0.1444444,1,0.4639175,0.1583333,0.08333333,0.4736842,1,1,1,0.2980934,0.5481913,0.5053727,0,0.490937,0.169,1,1,0.6333333,0.3333333,1,0.3190934,0,0,4
0.3421053,0.1444444,1,0.4639175,0.1583333,0.08333333,0.4736842,1,1,1,0.2980934,0.5481913,0.5053727,0,0.490937,0.169,1,1,0.9333333,0.8333333,1,0.7086892,0.1181333,1,4
1,0.2,1,0,0.06666667,0.08333333,0.5,1,1,1,0.5946617,0.4874002,0.2918436,0,0.5335946,0.00227,1,1,0.7222222,0.08333333,1,0.4233761,0,1,2
1,0.2,1,0,0.06666667,0.08333333,0.5,1,1,1,0.5946617,0.4874002,0.2918436,0,0.5335946,0.00227,1,1,1,0.08333333,1,0.5729091,0,1,2
0.3421053,0.1444444,1,0.4639175,0.1583333,0.08333333,0.4736842,1,1,1,0.2980934,0.5481913,0.5053727,0,0.490937,0.169,1,1,0.7888889,1,1,0.5862198,0.06293333,1,4
0.3421053,0.1444444,1,0.4639175,0.1583333,0.08333333,0.4736842,1,1,1,0.2980934,0.5481913,0.5053727,0,0.490937,0.169,1,1,0.8666667,1,1,0.6532171,0.08124444,1,4
0.3421053,0.1444444,1,0.4639175,0.1583333,0.08333333,0.4736842,1,1,1,0.2980934,0.5481913,0.5053727,0,0.490937,0.169,1,1,0.8666667,1,1,0.6162758,0,1,4
1,0.2,1,0,0.06666667,0.08333333,0.5,1,1,1,0.5946617,0.4874002,0.2918436,0,0.5335946,0.00227,1,1,0.7222222,0.08333333,1,0.4860829,0,0,2
0.3421053,0.1444444,1,0.4639175,0.1583333,0.08333333,0.4736842,1,1,1,0.2980934,0.5481913,0.5053727,0,0.490937,0.169,1,1,1,1,1,0.5762782,0,1,4
0.3421053,0.1444444,1,0.4639175,0.1583333,0.08333333,0.4736842,1,1,1,0.2980934,0.5481913,0.5053727,0,0.490937,0.169,1,1,1,1,1,0.4866782,0,0,4
0.3421053,0.1444444,1,0.4639175,0.1583333,0.08333333,0.4736842,1,1,1,0.2980934,0.5481913,0.5053727,0,0.490937,0.169,1,1,0.9333333,0.8333333,1,0.4663261,0,0,4
1,0.2,1,0,0.06666667,0.08333333,0.5,1,1,1,0.5946617,0.4874002,0.2918436,0,0.5335946,0.00227,1,1,0.3333333,0.04166667,1,0.4245382,0,0,2
0.3421053,0.1444444,1,0.4639175,0.1583333,0.08333333,0.4736842,1,1,1,0.2980934,0.5481913,0.5053727,0,0.490937,0.169,1,1,0.9333333,0.8333333,1,0.4851165,0,0,4
0.3421053,0.1444444,1,0.4639175,0.1583333,0.08333333,0.4736842,1,1,1,0.2980934,0.5481913,0.5053727,0,0.490937,0.169,1,1,0.9333333,0.8333333,1,0.4725051,0,0,4
0.3421053,0.1444444,1,0.4639175,0.1583333,0.08333333,0.4736842,1,1,1,0.2980934,0.5481913,0.5053727,0,0.490937,0.169,1,1,0.9333333,0.8333333,1,0.4935228,0.02675556,0,4
0.3421053,0.1444444,1,0.4639175,0.1583333,0.08333333,0.4736842,1,1,1,0.2980934,0.5481913,0.5053727,0,0.490937,0.169,1,1,0.9333333,0.8333333,1,0.4936716,0,0,4
0.3421053,0.1444444,1,0.4639175,0.1583333,0.08333333,0.4736842,1,1,1,0.2980934,0.5481913,0.5053727,0,0.490937,0.169,1,1,0.9333333,0.8333333,1,0.4826847,0,0,4
1,0.2,1,0,0.06666667,0.08333333,0.5,1,1,1,0.5946617,0.4874002,0.2918436,0,0.5335946,0.00227,1,1,0.7222222,0.08333333,1,0.434529,0,0,2
0.3421053,0.1444444,1,0.4639175,0.1583333,0.08333333,0.4736842,1,1,1,0.2980934,0.5481913,0.5053727,0,0.490937,0.169,1,1,0.9333333,0.8333333,1,0.4797787,0,0,4
0.3421053,0.1444444,1,0.4639175,0.1583333,0.08333333,0.4736842,1,1,1,0.2980934,0.5481913,0.5053727,0,0.490937,0.169,1,1,0.9333333,0.8333333,1,0.4927689,0,0,4
0.3421053,0.1444444,1,0.4639175,0.1583333,0.08333333,0.4736842,1,1,1,0.2980934,0.5481913,0.5053727,0,0.490937,0.169,1,1,1,1,1,0.4645384,0,0,4
0.3421053,0.1444444,1,0.4639175,0.1583333,0.08333333,0.4736842,1,1,1,0.2980934,0.5481913,0.5053727,0,0.490937,0.169,1,1,0.9333333,0.8333333,1,0.4895566,0,0,4
1,0.2,1,0,0.06666667,0.08333333,0.5,1,1,1,0.5946617,0.4874002,0.2918436,0,0.5335946,0.00227,1,1,1,0.1666667,1,0.3336692,0,0,2
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3355876,0.5254841,0.478377,0,0.6196606,0,1,1,1,1,1,0.6032164,0,1,0
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3355876,0.5254841,0.478377,0,0.6196606,0,1,1,1,1,1,0.6505792,0.03333333,1,0
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3355876,0.5254841,0.478377,0,0.6196606,0,1,1,0.8777778,1,1,0.6684134,0.1110222,1,0
1,0.2,1,0,0.06666667,0.08333333,0.5,1,1,1,0.6102173,0.5040374,0.2806436,0,0.5367708,0.00227,1,1,1,0.08333333,1,0.6306759,0.02275556,1,2
1,0.2,1,0,0.06666667,0.08333333,0.5,1,1,1,0.6102173,0.5040374,0.2806436,0,0.5367708,0.00227,1,1,0.7222222,0.08333333,1,0.5470476,0,1,2
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3355876,0.5254841,0.478377,0,0.6196606,0,1,1,1,1,1,0.3686042,0,1,0
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3355876,0.5254841,0.478377,0,0.6196606,0,1,1,1,1,1,0.6916922,0.1181333,1,0
1,0.2,1,0,0.06666667,0.08333333,0.5,1,1,1,0.6102173,0.5040374,0.2806436,0,0.5367708,0.00227,1,1,0.7222222,0.08333333,1,0.4670744,0,1,2
1,0.2,1,0,0.06666667,0.08333333,0.5,1,1,1,0.6102173,0.5040374,0.2806436,0,0.5367708,0.00227,1,1,1,0.08333333,1,0.6265316,0,1,2
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3355876,0.5254841,0.478377,0,0.6196606,0,1,1,0.8777778,1,1,0.5688198,0.06293333,1,0
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3355876,0.5254841,0.478377,0,0.6196606,0,1,1,0.9111111,1,1,0.6372675,0.08124444,1,0
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3355876,0.5254841,0.478377,0,0.6196606,0,1,1,0.9111111,1,1,0.6315092,0.03662222,1,0
1,0.2,1,0,0.06666667,0.08333333,0.5,1,1,1,0.6102173,0.5040374,0.2806436,0,0.5367708,0.00227,1,1,0.7,0.1666667,1,0.4893007,0,0,2
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3355876,0.5254841,0.478377,0,0.6196606,0,1,1,1,1,1,0.4919272,0,0,0
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3355876,0.5254841,0.478377,0,0.6196606,0,1,1,1,1,1,0.4731994,0,0,0
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3355876,0.5254841,0.478377,0,0.6196606,0,1,1,0.9444444,0.875,1,0.4516927,0,0,0
1,0.2,1,0,0.06666667,0.08333333,0.5,1,1,1,0.6102173,0.5040374,0.2806436,0,0.5367708,0.00227,1,1,0.3111111,0.04166667,1,0.4278019,0,0,2
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3355876,0.5254841,0.478377,0,0.6196606,0,1,1,1,1,1,0.4736021,0,0,0
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3355876,0.5254841,0.478377,0,0.6196606,0,1,1,0.7666667,0.5,1,0.4610077,0,0,0
1,0.2,1,0,0.008333333,0.08333333,1,1,1,1,0.6365554,0.3140095,0.2616801,0,0.4580382,0.00227,1,1,0.8777778,0,1,0.3140095,0.0256,0,3
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3355876,0.5254841,0.478377,0,0.6196606,0,1,1,1,1,1,0.4762771,0.02675556,0,0
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3355876,0.5254841,0.478377,0,0.6196606,0,1,1,1,1,1,0.4826179,0,0,0
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3355876,0.5254841,0.478377,0,0.6196606,0,1,1,0.9444444,0.875,1,0.471226,0,0,0
1,0.2,1,0,0.06666667,0.08333333,0.5,1,1,1,0.6102173,0.5040374,0.2806436,0,0.5367708,0.00227,1,1,0.3333333,0.04166667,1,0.4867367,0,0,2
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3355876,0.5254841,0.478377,0,0.6196606,0,1,1,1,1,1,0.4682816,0,0,0
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3355876,0.5254841,0.478377,0,0.6196606,0,1,1,0.8777778,0.875,1,0.4781539,0,0,0
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3355876,0.5254841,0.478377,0,0.6196606,0,1,1,1,1,1,0.4479352,0,0,0
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3355876,0.5254841,0.478377,0,0.6196606,0,1,1,1,1,1,0.4780847,0,0,0
1,0.2,1,0,0.06666667,0.08333333,0.5,1,1,1,0.6102173,0.5040374,0.2806436,0,0.5367708,0.00227,1,1,0.7,0.1666667,1,0.3571304,0,0,2
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3680692,0.5150173,0.4549902,0,0.6176624,0,1,1,1,1,1,0.5956992,0.01955556,1,0
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3680692,0.5150173,0.4549902,0,0.6176624,0,1,1,0.8777778,1,1,0.6355311,0.03333333,1,0
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3680692,0.5150173,0.4549902,0,0.6176624,0,1,1,1,1,1,0.6628417,0.1110222,1,0
1,0.2,1,0,0.06666667,0.08333333,0.5,1,1,1,0.6413284,0.5072007,0.2582436,0,0.5373747,0.00227,1,1,1,0.08333333,1,0.6043055,0.02275556,1,2
1,0.2,1,0,0.06666667,0.08333333,0.5,1,1,1,0.6413284,0.5072007,0.2582436,0,0.5373747,0.00227,1,1,0.7222222,0.08333333,1,0.5264189,0,1,2
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3680692,0.5150173,0.4549902,0,0.6176624,0,1,1,1,1,1,0.3875423,0,1,0
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3680692,0.5150173,0.4549902,0,0.6176624,0,1,1,1,1,1,0.5998372,0.04853333,1,0
1,0.2,1,0,0.06666667,0.08333333,0.5,1,1,1,0.6413284,0.5072007,0.2582436,0,0.5373747,0.00227,1,1,0.7222222,0.08333333,1,0.4616285,0.1152,1,2
1,0.2,1,0,0.06666667,0.08333333,0.5,1,1,1,0.6413284,0.5072007,0.2582436,0,0.5373747,0.00227,1,1,1,0.08333333,1,0.6015438,0,1,2
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3680692,0.5150173,0.4549902,0,0.6176624,0,1,1,0.8777778,1,1,0.54722,0.06293333,1,0
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3680692,0.5150173,0.4549902,0,0.6176624,0,1,1,0.9111111,1,1,0.6218889,0.08124444,1,0
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3680692,0.5150173,0.4549902,0,0.6176624,0,1,1,0.9111111,1,1,0.619753,0.03662222,1,0
1,0.2,1,0,0.06666667,0.08333333,0.5,1,1,1,0.6413284,0.5072007,0.2582436,0,0.5373747,0.00227,1,1,0.6222222,0.25,1,0.4771989,0,0,2
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3680692,0.5150173,0.4549902,0,0.6176624,0,1,1,0.04444444,0.08333333,1,0.4688517,0,0,0
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3680692,0.5150173,0.4549902,0,0.6176624,0,1,1,0.3555556,0.7083333,1,0.4573187,0,0,0
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3680692,0.5150173,0.4549902,0,0.6176624,0,1,1,0.4222222,0.375,1,0.4335859,0,0,0
1,0.2,1,0,0.06666667,0.08333333,0.5,1,1,1,0.6413284,0.5072007,0.2582436,0,0.5373747,0.00227,1,1,0.2222222,0.04166667,1,0.4420459,0,0,2
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3680692,0.5150173,0.4549902,0,0.6176624,0,1,1,0.4555556,0.7916667,1,0.4617335,0,0,0
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3680692,0.5150173,0.4549902,0,0.6176624,0,1,1,0.4222222,0.375,1,0.4975729,0,0,0
1,0.2,1,0,0.008333333,0.08333333,1,1,1,1,0.7253034,0.3490244,0.1977815,0,0.4647228,0.00227,1,1,1,0,1,0.3392827,0.09226667,0,3
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3680692,0.5150173,0.4549902,0,0.6176624,0,1,1,0.04444444,0.08333333,1,0.45843,0.02675556,0,0
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3680692,0.5150173,0.4549902,0,0.6176624,0,1,1,0.4555556,0.7916667,1,0.5721546,0.09848889,0,0
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3680692,0.5150173,0.4549902,0,0.6176624,0,1,1,0.4222222,0.375,1,0.4593372,0,0,0
1,0.2,1,0,0.06666667,0.08333333,0.5,1,1,1,0.6413284,0.5072007,0.2582436,0,0.5373747,0.00227,1,1,0.2222222,0.04166667,1,0.4780844,0,0,2
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3680692,0.5150173,0.4549902,0,0.6176624,0,1,1,0.5444444,0.875,1,0.4564477,0,0,0
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3680692,0.5150173,0.4549902,0,0.6176624,0,1,1,0.5777778,0.5,1,0.4600823,0,0,0
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3680692,0.5150173,0.4549902,0,0.6176624,0,1,1,0.04444444,0.08333333,1,0.4318871,0,0,0
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3680692,0.5150173,0.4549902,0,0.6176624,0,1,1,0.4555556,0.7916667,1,0.4662995,0,0,0
1,0.2,1,0,0.06666667,0.08333333,0.5,1,1,1,0.6413284,0.5072007,0.2582436,0,0.5373747,0.00227,1,1,0.7,0.1666667,1,0.4028398,0.0256,0,2
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3836248,0.5289138,0.4437902,0,0.6203154,0,1,1,1,1,1,0.5669756,0.01955556,1,0
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3836248,0.5289138,0.4437902,0,0.6203154,0,1,1,0.8777778,1,1,0.6106355,0.03333333,1,0
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3836248,0.5289138,0.4437902,0,0.6203154,0,1,1,0.9111111,1,1,0.6373982,0.1110222,1,0
1,0.2,1,0,0.06666667,0.08333333,0.5,1,1,1,0.6568839,0.4996911,0.2470436,0,0.535941,0.00227,1,1,1,0.08333333,1,0.5906397,0.02275556,1,2
1,0.2,1,0,0.06666667,0.08333333,0.5,1,1,1,0.6568839,0.4996911,0.2470436,0,0.535941,0.00227,1,1,0.7222222,0.08333333,1,0.5145618,0,1,2
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3836248,0.5289138,0.4437902,0,0.6203154,0,1,1,1,1,1,0.4769755,0,1,0
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3836248,0.5289138,0.4437902,0,0.6203154,0,1,1,1,1,1,0.5755961,0.04933333,1,0
1,0.2,1,0,0.06666667,0.08333333,0.5,1,1,1,0.6568839,0.4996911,0.2470436,0,0.535941,0.00227,1,1,0.7222222,0.08333333,1,0.5120688,0.1547556,1,2
1,0.2,1,0,0.06666667,0.08333333,0.5,1,1,1,0.6568839,0.4996911,0.2470436,0,0.535941,0.00227,1,1,1,0.08333333,1,0.5921695,0,1,2
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3836248,0.5289138,0.4437902,0,0.6203154,0,1,1,0.8777778,1,1,0.5290859,0.08293333,1,0
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3836248,0.5289138,0.4437902,0,0.6203154,0,1,1,0.9111111,1,1,0.6045869,0.1479111,1,0
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3836248,0.5289138,0.4437902,0,0.6203154,0,1,1,1,1,1,0.5954178,0.03662222,1,0
1,0.2,1,0,0.06666667,0.08333333,0.5,1,1,1,0.6568839,0.4996911,0.2470436,0,0.535941,0.00227,1,1,0.5888889,0.4166667,1,0.4761031,0,0,2
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3836248,0.5289138,0.4437902,0,0.6203154,0,1,1,0,0,1,0.4996687,0.03955556,0,0
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3836248,0.5289138,0.4437902,0,0.6203154,0,1,1,0.5666667,1,1,0.5485935,0.05066667,0,0
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3836248,0.5289138,0.4437902,0,0.6203154,0,1,1,0.4222222,0.375,1,0.5170482,0.03955556,0,0
1,0.2,1,0,0.06666667,0.08333333,0.5,1,1,1,0.6568839,0.4996911,0.2470436,0,0.535941,0.00227,1,1,0.5888889,0.4166667,1,0.440882,0.04097778,0,2
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3836248,0.5289138,0.4437902,0,0.6203154,0,1,1,0.8222222,1,1,0.5720673,0.1645333,0,0
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3836248,0.5289138,0.4437902,0,0.6203154,0,1,1,0.2222222,0.1666667,1,0.530794,0.03955556,0,0
1,0.2,1,0,0.008333333,0.08333333,1,1,1,1,0.770859,0.3329381,0.1649815,0,0.4616518,0.00227,1,1,1,0,1,0.3329381,0.1122667,0,3
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3836248,0.5289138,0.4437902,0,0.6203154,0,1,1,0.04444444,0.08333333,1,0.4357727,0.02675556,0,0
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3836248,0.5289138,0.4437902,0,0.6203154,0,1,1,1,1,1,0.5509341,0.09848889,0,0
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3836248,0.5289138,0.4437902,0,0.6203154,0,1,1,0.4222222,0.375,1,0.4842612,0,0,0
1,0.2,1,0,0.06666667,0.08333333,0.5,1,1,1,0.6568839,0.4996911,0.2470436,0,0.535941,0.00227,1,1,0.5888889,0.4166667,1,0.4769817,0,0,2
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3836248,0.5289138,0.4437902,0,0.6203154,0,1,1,0,0,1,0.4347978,0,0,0
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3836248,0.5289138,0.4437902,0,0.6203154,0,1,1,0.4222222,0.375,1,0.4920196,0.02,0,0
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3836248,0.5289138,0.4437902,0,0.6203154,0,1,1,0.04444444,0.08333333,1,0.4091291,0,0,0
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3836248,0.5289138,0.4437902,0,0.6203154,0,1,1,0.8222222,1,1,0.5065177,0.03955556,0,0
1,0.2,1,0,0.06666667,0.08333333,0.5,1,1,1,0.6568839,0.4996911,0.2470436,0,0.535941,0.00227,1,1,0.3333333,0,1,0.3941223,0.0256,0,2
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3991803,0.5101062,0.4325902,0,0.6167248,0,1,1,0.8777778,1,1,0.5397291,0.02,1,0
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3991803,0.5101062,0.4325902,0,0.6167248,0,1,1,0.9111111,1,1,0.5865793,0.03333333,1,0
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3991803,0.5101062,0.4325902,0,0.6167248,0,1,1,1,1,1,0.614073,0.1110222,1,0
1,0.2,1,0,0.06666667,0.08333333,0.5,1,1,1,0.6724395,0.5087542,0.2358436,0,0.5376713,0.00454,1,1,1,0.08333333,1,0.5787299,0.02275556,1,2
1,0.2,1,0,0.06666667,0.08333333,0.5,1,1,1,0.6724395,0.5087542,0.2358436,0,0.5376713,0.00454,1,1,0.7222222,0.08333333,1,0.5027013,0,1,2
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3991803,0.5101062,0.4325902,0,0.6167248,0,1,1,1,1,1,0.4703298,0,1,0
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3991803,0.5101062,0.4325902,0,0.6167248,0,1,1,1,1,1,0.5546315,0.04977778,1,0
1,0.2,1,0,0.06666667,0.08333333,0.5,1,1,1,0.6724395,0.5087542,0.2358436,0,0.5376713,0.00454,1,1,1,0.08333333,1,0.5004279,0.1547556,1,2
1,0.2,1,0,0.06666667,0.08333333,0.5,1,1,1,0.6724395,0.5087542,0.2358436,0,0.5376713,0.00454,1,1,0.7222222,0.08333333,1,0.5868893,0,1,2
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3991803,0.5101062,0.4325902,0,0.6167248,0,1,1,0.8777778,1,1,0.5020694,0.08293333,1,0
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3991803,0.5101062,0.4325902,0,0.6167248,0,1,1,0.9111111,1,1,0.5806835,0.1479111,1,0
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3991803,0.5101062,0.4325902,0,0.6167248,0,1,1,1,1,1,0.5719206,0.1032889,1,0
1,0.2,1,0,0.06666667,0.08333333,0.5,1,1,1,0.6724395,0.5087542,0.2358436,0,0.5376713,0.00454,1,1,0.5222222,0.4166667,1,0.4724705,0,0,2
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3991803,0.5101062,0.4325902,0,0.6167248,0,1,1,0.04444444,0.08333333,1,0.4721044,0.03955556,0,0
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3991803,0.5101062,0.4325902,0,0.6167248,0,1,1,0.8888889,1,1,0.4856361,0,0,0
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3991803,0.5101062,0.4325902,0,0.6167248,0,1,1,0.3777778,0.5,1,0.4919584,0.03955556,0,0
1,0.2,1,0,0.06666667,0.08333333,0.5,1,1,1,0.6724395,0.5087542,0.2358436,0,0.5376713,0.00454,1,1,0.9666667,0.25,1,0.5268858,0.1152889,0,2
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3991803,0.5101062,0.4325902,0,0.6167248,0,1,1,1,1,1,0.5511196,0.1645333,0,0
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3991803,0.5101062,0.4325902,0,0.6167248,0,1,1,0.4444444,0.5,1,0.5079744,0.03955556,0,0
1,0.2,1,0,0.008333333,0.08333333,1,1,1,1,0.8155829,0.3143103,0.1327803,0,0.4580956,0.00454,1,1,1,0,1,0.3143103,0.06666667,0,3
0.496875,0.2208333,1,0.2128713,0.1666667,0.08333333,0.5,1,1,1,0.3991803,0.5101062,0.4325902,0,0.6167248,0,1,1,0,0,1,0.4105935,0.02675556,0,0
